id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
7kl9BpJUjDsU2Lnx5zslWw,Tomorrow Never Comes,37,169089,0,['Beissoul & Einius'],['6JOVhCHXHhk92Eo6ppVNlE'],2021,0.704,0.736,4,-6.715,0,0.0325,0.521,0.000693,0.358,0.333,97.012,4,Country
1cgodvO3m2IwHLtQqCW1DZ,My December,0,260560,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2021,0.731,0.585,0,-9.275,1,0.0238,0.372,0.01,0.147,0.719,100.021,4,Rap
0WPoZNTM6qCQNpK6tgm0jV,A Sky Full of Stars,26,267867,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2021,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,Jazz
3HYunJIJ3OfOZnTu2R8svE,Paradise,6,286347,0,"['Coldplay', 'Tiësto']","['4gzpq5DPGxSnKTe4SA8HAU', '2o5jDhtHVPhrJdv3cEQ99Z']",2021,0.637,0.737,2,-6.003,0,0.0405,0.0123,0.145,0.0798,0.645,130.012,4,Rock
6argSQXszs5VhUMd72FW06,Yellow,6,266773,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2021,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,Soul
60oCgjatFqhqZlemnyz33T,Want to Want Me,4,206280,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2021,0.772,0.643,0,-6.24,0,0.063,0.0102,0.0,0.0705,0.669,114.031,4,R&B
2ttUYE9zRkrDPkVAiIU00I,Walk Away,2,214360,0,['James Gang'],['5hfOHpGMsi8O3DA0ROLGqF'],2021,0.593,0.867,8,-6.492,1,0.0382,0.0164,0.177,0.355,0.91,102.295,4,Soul
7ehLT61SUPa8E4mrj1Gj3u,One Time,13,215587,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.69,0.856,1,-2.549,0,0.0376,0.0689,7.82e-05,0.0761,0.74,145.966,4,Reggae
6GgpwVdwzKHAhUj6EcqoXB,Pierde Los Modales,0,201200,0,"['J Balvin', 'Daddy Yankee']","['1vyhD5VmyZ7KMfW5gqLgo5', '4VMYDCV2IEDYJArk749S6m']",2021,0.675,0.768,11,-3.467,0,0.26,0.229,0.0,0.117,0.591,180.053,4,Reggaeton
4VeKaCNnpy9TKQPEi234gE,CHANGE,67,199732,1,['Lit Killah'],['1vqR17Iv8VFdzure1TAXEq'],2021,0.83,0.703,1,-4.915,0,0.141,0.349,0.0,0.126,0.465,139.92,4,Anime
1qYnqHydtG4iV9YenAz8Ux,Sunset,64,244481,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.629,0.566,5,-6.061,1,0.035,0.0421,0.0,0.337,0.476,77.653,3,Soul
21MChSGdLldUOOaOCdWmzD,I Love Me,50,203672,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.667,0.562,11,-7.026,1,0.0497,0.00265,0.0,0.0842,0.712,150.09,4,R&B
2JdScT0YydH9WcOWEVIIJl,15 Minutes,47,171873,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.444,0.786,1,-5.089,1,0.331,0.0287,2.3e-05,0.109,0.348,183.986,4,Country
17g7SlVK2USGWJiEpaorKk,Lonely People,46,160547,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.656,0.548,1,-5.269,1,0.0304,0.00605,0.0,0.0954,0.764,90.996,4,Rock
3pQfEQCmza93mgq5XXiAAO,Anyone,46,227786,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.578,0.386,11,-6.338,1,0.0385,0.875,0.0,0.108,0.321,86.075,5,Movie
5DIFXTiKi6gbUpaIdjQPuA,Mad World,44,182486,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.326,0.319,9,-9.896,1,0.0367,0.539,0.0,0.312,0.127,174.187,4,Rock
2iRCi8sNkLZxsU0TAiWq8M,Butterfly,44,157252,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.653,0.423,6,-5.229,1,0.0362,0.463,0.0,0.116,0.469,139.853,4,Rock
0AMxJyT6vQ3W9IQfEt0WYD,Intro,11,26629,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021,0.628,0.34,5,-17.676,1,0.897,0.0405,0.0,0.0997,0.66,170.681,3,Soul
2qp3hC9WjtMGwfF39hyBkD,O Little Town Of Bethlehem,0,201112,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.641,0.0404,5,-22.112,1,0.047,0.988,0.149,0.16,0.431,87.471,4,Movie
28YOGfTNiuFvZlzB988Bjr,Ave Maria,0,194063,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.58,0.0936,5,-20.712,1,0.0378,0.97,0.888,0.136,0.0956,69.748,3,Movie
2CzOLL1wiIEV3YHNKdXava,Joy To The World,0,210627,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.61,0.168,1,-18.939,1,0.0394,0.947,0.902,0.11,0.51,93.244,4,World
7LKLPzzy6ujJPr0FIbgdch,Jingle Bells,0,225747,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.573,0.0947,5,-21.844,1,0.0397,0.973,0.823,0.0983,0.428,82.185,4,World
6UJ8xslqpjQEfB77IJJZ18,The First Noel,0,214802,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.558,0.208,5,-22.814,1,0.0435,0.954,0.989,0.108,0.671,106.715,3,World
47gRwb4CXf4aWKQj9lF6LH,Abide With Me,1,203955,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.521,0.0513,5,-20.597,1,0.0345,0.98,0.793,0.131,0.374,77.875,3,World
2WNwU2BU3RLBoYXzfMCQJq,Ding Dong Merrily On High,2,186134,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.648,0.238,8,-16.774,1,0.0347,0.792,0.986,0.0853,0.661,94.249,4,Children's Music
6Lv9g0GmGqwhXiwAeLMdOC,Auld Lang Syne,0,187625,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.562,0.0498,5,-21.044,1,0.0486,0.989,0.913,0.106,0.289,112.501,4,Ska
2u5xwXqhKH9jIfsFa6W8Mb,Deck The Halls,0,181598,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.607,0.125,5,-19.825,1,0.0365,0.936,0.522,0.147,0.593,133.628,4,Movie
4S5tIJfNDNzjeeoKzCnLJr,God Rest Ye Merry Gentlemen,0,207751,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.538,0.146,3,-20.899,0,0.0351,0.972,0.975,0.142,0.764,140.427,4,Children's Music
5li6liCfgzYXkduiG3mYRW,Hark The Herald Angels Sing,2,206774,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021,0.628,0.0979,5,-19.891,1,0.0386,0.973,0.981,0.0901,0.47,96.171,4,Children's Music
278LlEEGRYDXn3rvjvEvzz,My Song,51,61197,0,['DJSima'],['7nCVyegsoh1LjGzn3jZmxW'],2021,0.35,0.146,0,-20.523,1,0.0532,0.995,0.963,0.114,0.475,86.806,3,Jazz
1RVnnCx71SxtWuOaJGyEQ2,Dancer,40,136115,0,['MichalKok'],['4IiXD2DqFCQZ4OM1ou1Cth'],2021,0.499,0.0596,1,-17.97,0,0.264,0.987,0.861,0.204,0.937,174.056,4,Folk
5zPPQyK2YpQziYw98KvPl6,Money,39,121115,0,['jekelmike'],['3SbxNKdzM3JY66SQa7U9MC'],2021,0.421,0.207,3,-8.082,1,0.0475,0.92,0.947,0.164,0.709,122.525,1,Soul
5cMedopR5YORk9GnUTe2Xd,Moon,38,60024,0,['FreshBeatz'],['1ehzTVcwDLC9Q2Nx8lpFUf'],2021,0.706,0.323,11,-16.723,0,0.212,0.63,0.87,0.108,0.364,166.041,5,Soul
7xU0k8AiaLVbyV603pbvbK,Outside,39,99978,0,['EssAB'],['5Kseijvgibzi69grYhSPWA'],2021,0.556,0.188,8,-9.846,0,0.0486,0.0553,0.809,0.105,0.806,77.971,4,Soul
6rGM0IzpmEVl8eSTlDLYcV,Good News,37,113650,0,['Finalo'],['2V7ynLbPUP9qYjqKwClYVD'],2021,0.556,0.114,9,-19.403,0,0.038,0.944,0.00322,0.0865,0.321,79.909,4,Rock
34qRMYkYHiLzNJlz4KpJwO,Fire,37,120233,0,['Christye'],['6BJHJTP2rXBSTnjSy8vpKp'],2021,0.635,0.0143,5,-18.754,0,0.0492,0.918,0.685,0.112,0.187,59.986,4,Soul
3OQcUmkuNZFWoyOC1hH31b,Sweet,37,121998,0,['Adamek Yebek'],['0xRVjiC7uVXbHlBalVWhh7'],2021,0.451,0.163,1,-13.735,1,0.0874,0.832,0.883,0.104,0.817,81.942,4,Movie
6eFjPhrRhuSUuXNsI0Cwcf,Die Hard,37,69043,0,['ForMHZ'],['1IMRZxigEVn4ABKiVs9YVG'],2021,0.621,0.941,9,-7.481,1,0.72,0.593,0.0,0.408,0.581,93.778,4,Reggaeton
0pfRGNQyWGAkXbXDxW8vwZ,Lemonade,37,121858,0,['Ivo Jebly'],['2kvbsF4jvWBOEhEdAUJppb'],2021,0.616,0.264,2,-10.308,0,0.0926,0.995,0.902,0.0783,0.972,81.925,4,Soul
3LKpVFT3Yqs5w4O4OH6pvJ,One Last Time,59,193213,0,['LP'],['0J7U24vlOOIeMpuaO6Q85A'],2021,0.525,0.76,8,-7.929,0,0.0484,0.0991,4.14e-06,0.131,0.446,111.922,4,Rock
3ocHBAHvxOerf44UVHr0uv,Speed,39,98258,0,['Ty James'],['4i41B0I06BeunZ9KUyMZBv'],2021,0.694,0.449,8,-10.261,0,0.0869,0.425,0.18,0.161,0.541,77.99,4,Soul
6bjgSwkGHLru3D10RrUqos,Time,39,115586,0,['Jailey'],['4xiddxp7zdYB9K8r8Oi1Gh'],2021,0.58,0.511,0,-8.133,1,0.0984,0.0103,0.536,0.362,0.724,79.934,4,Soul
3pzcLYOTW5eozQKzkMvsmO,Waste,39,107138,0,['Deber'],['3LLxMRUEP2D9fTQDwrB1hL'],2021,0.612,0.547,10,-10.625,0,0.0348,0.0333,0.778,0.149,0.326,148.05,4,Soul
4On9GCK5UOr5yBkpz9YXdw,Smoke,38,115370,0,['Enza'],['4kQxmQjmgwHmBNTQ5lGd5U'],2021,0.589,0.406,11,-10.07,0,0.034,0.042,0.681,0.296,0.349,74.987,4,Rock
5gpLutGnGSjmjVKb3y7NM2,Shot,38,95145,0,['Bad J'],['0ahh5WgnKQTzlDLpB0gUJS'],2021,0.792,0.309,4,-12.46,0,0.058,0.78,0.922,0.091,0.403,82.005,4,Soul
7fXDOJ24BZYuDNbRhwTGr0,Fire,38,111074,0,['JSmith'],['049cdFc2tnNKrsWFAb2EwX'],2021,0.833,0.569,9,-13.074,0,0.0558,0.00456,0.822,0.195,0.506,140.057,4,Soul
48YQleBuyz5ZiMjgTCPqLU,Moonlight,30,135090,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2021,0.921,0.537,9,-5.723,0,0.0805,0.556,0.00404,0.102,0.711,128.008,4,Rock
4nXGLbBLieTKneOEgXOyou,SAD!,28,166606,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2021,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,Indie
5uoum584K0txuN4WS23uGk,Dreamer,36,136824,0,['jebek jokel'],['1OGbPwXp1Ahjf1PjEIoH5J'],2021,0.576,0.0407,6,-20.5,0,0.305,0.994,0.886,0.221,0.89,63.293,5,Rock
7AxA87dIJ1FF4l1BQ98ZCZ,Somebody To Love,70,141171,0,['Axel Black & White'],['3OexsqL65OHjNt8oeFn0fN'],2021,0.52,0.907,1,-3.614,1,0.3,0.00373,5.28e-06,0.0906,0.219,132.046,4,Rock
3jBI3hvc9Z0FUcdyj7spEm,Warrior,55,247629,0,['Mirror'],['6B9YF4eOv99klogeZUzkYM'],2021,0.621,0.619,5,-12.417,1,0.0684,0.116,0.0,0.296,0.349,93.99,4,Ska
5nCwjUUsmBuNZKn9Xu10Os,Celebrity,71,195547,0,['IU'],['3HqSLMAZ3g3d5poNaI7GOU'],2021,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995,4,Country
0awQIOFGtg18LCJ0WhFf8s,House Party,69,241453,0,['SUPER JUNIOR'],['6gzXCdfYfFe5XKhPKkYqxV'],2021,0.489,0.876,0,-3.279,1,0.125,0.0797,0.0,0.139,0.833,114.959,4,Country
5TqGewrmzgeb21FYQC7mJZ,Tsunami,60,297737,0,"['Richie Campbell', 'Gson']","['2swvbEAfN70ZFcQB4Y7MaS', '6XjHGcba7ZbaZ6nYtwhaCj']",2021,0.697,0.5,3,-9.189,0,0.122,0.723,1.59e-05,0.101,0.334,98.113,4,Comedy
4M5PKcWpR8Y6AOmPPbYCrw,Influencer,52,227800,0,"['Bispo', ""D'ay""]","['3LZCMaZWwvhYyQeEfWgVdY', '65pBw5z7QlvhAGZvlzjmWA']",2021,0.478,0.685,5,-3.68,0,0.235,0.256,0.0,0.124,0.48,79.474,1,Anime
40kDwhuptwkFPOwgnQ5YYf,Sorry - Latino Remix,8,219987,0,"['Justin Bieber', 'J Balvin']","['1uNFoZAHBGtllmzznpCI3s', '1vyhD5VmyZ7KMfW5gqLgo5']",2021,0.642,0.753,0,-3.704,0,0.0454,0.146,0.0,0.299,0.495,100.075,4,Dance
5eVvKczqcVsNQq6pxI3ciO,Balenciaga,50,237246,0,['Wet Bed Gang'],['5jfz7uWPwf03hdEewW8AI8'],2021,0.653,0.83,10,-4.978,0,0.23,0.134,0.0,0.353,0.49,136.158,4,Pop
2zJaIecGoo14P0oGEYSThw,Level Up,48,66870,0,['Focus Pill'],['4HkNPxwzLWewwjIumTKxWv'],2021,0.619,0.189,2,-16.889,0,0.0527,0.554,0.893,0.111,0.127,120.183,4,Soul
7HmLm3SiBGJeVpJ552PJJP,Love Again,72,147402,0,"['Alok', 'Alida']","['0NGAZxHanS9e0iNHpR8f2W', '1kiq2kUV0cbLUhJsr7cpW0']",2021,0.635,0.822,0,-4.321,0,0.0581,0.0534,1.73e-05,0.121,0.338,127.191,4,Soul
580Nlmjg7bfs2HmjFhEL6D,One Moment,47,97690,0,['Kultx'],['0Y5Mx7kYTKo42b4Xb6kz5F'],2021,0.724,0.416,8,-13.155,0,0.298,0.264,0.271,0.0996,0.79,145.071,4,World
2ptnhfH36BeMuTjefyfknR,Phantom,60,209500,1,"['Bella Thorne', 'Malina Moye']","['58AqJv0sDFPFnnBcLT8eeX', '3fPngdGRZMBzFFBf3ql2XK']",2021,0.55,0.909,9,-4.964,1,0.409,0.0017,0.00473,0.265,0.598,77.009,4,Soul
1VmP27HiBTgVc6sNz50fUI,Horizon,45,105653,0,['Kayarii'],['3VVY74Nqbza0sP1nRSOp9N'],2021,0.339,0.144,8,-27.207,0,0.0418,0.562,0.939,0.101,0.0638,74.962,4,Soul
0KeH4jaWKwZ4pNaBb0IW4g,Fashion,66,145532,0,['Teto'],['68YeXpLt3jB7JHQS5ZjMGo'],2021,0.9,0.651,11,-4.469,0,0.0761,0.0545,0.0,0.0982,0.666,93.953,4,Soundtrack
2MXmD2h1vlLPFzVh3sv0t8,Mars,44,66870,0,['Chill Pill'],['2STrVgeFgrAL9iw43MNhIi'],2021,0.159,0.45,1,-10.071,1,0.0369,0.991,0.904,0.176,0.22,138.312,4,Soul
0PS0fA7ykpoLylNHowj3bn,Memories,44,69843,0,['Relax Pill'],['4296QfyECj3K2yfDzSEIAL'],2021,0.6,0.16,10,-19.772,1,0.0364,0.983,0.931,0.111,0.548,91.424,3,Soul
4dWXUeSAwhgGHaoJkSJK2w,Lost,45,179720,0,"['Trista', 'Julinho Ksd']","['1hsrQJC4A7sVS6wOwTxRxw', '7kR1Yw4RqYhhDD3a8QRyG6']",2021,0.628,0.485,0,-6.949,0,0.0756,0.374,0.000628,0.111,0.31,106.966,4,Country
7goj1fS7fV4dvc91RvuoBw,Baby,63,219715,1,['Mad Clip'],['3KcZf8BFeFBtnGyOZmUggd'],2021,0.693,0.637,1,-9.476,1,0.228,0.287,2.15e-06,0.206,0.253,142.168,4,Soul
5g5GOBG3mTODUxegwjK4VL,Ring,60,221538,1,['Fy'],['0WxSlQlue0fq99fXfGBmxA'],2021,0.825,0.461,5,-8.748,0,0.0595,0.408,0.0,0.095,0.482,129.966,4,Folk
4M8I7zcnQYsGH5thn1J0sC,Prince,57,301714,1,"['Fy', 'Mad Clip', 'Thug Slime']","['0WxSlQlue0fq99fXfGBmxA', '3KcZf8BFeFBtnGyOZmUggd', '2CeSpJpSDU42CUgPdGfyo0']",2021,0.897,0.454,7,-11.76,0,0.467,0.162,0.0,0.151,0.786,139.988,4,Electronic
4Bzee1IYWlqVHKdksLjGeo,Morocco,55,191996,1,"['FLY LO', 'Mike G']","['1zeAbUJAbLOWeYpgRVnYmu', '7zYmrye7LvmpMkfHWrENu9']",2021,0.889,0.557,10,-8.795,1,0.418,0.21,0.0,0.177,0.438,140.007,4,Rock
1r8FtFFRvksF4iCjb52SsY,Interpol,53,200314,1,"['Mad Clip', 'Strat', 'BeTaf Beats']","['3KcZf8BFeFBtnGyOZmUggd', '48h12D3cJbqfn1ReVL9qbw', '5qDpS8QhKjNRZ6aRrcpY1Z']",2021,0.671,0.731,1,-6.65,1,0.0486,0.0876,0.0,0.0644,0.431,84.028,4,Reggaeton
1vBxWdcP9a25Zv7dbsTN9M,Credit,53,193648,1,['VLOSPA'],['5VzicjuhIv0IwMz15hEORa'],2021,0.734,0.793,6,-6.95,0,0.322,0.169,0.0,0.103,0.73,139.941,4,R&B
6CG4hzdavLVJYrLq8MfH7i,Man Down,53,219424,1,['Immune'],['7bg4UOzqHiULOABzTycGyX'],2021,0.595,0.726,2,-9.985,1,0.353,0.439,5.64e-06,0.0794,0.582,140.448,4,Pop
1TAypAcTg9M0u6UQ7r3LMR,LDN,52,190345,1,"['FLY LO', 'Mad Clip']","['1zeAbUJAbLOWeYpgRVnYmu', '3KcZf8BFeFBtnGyOZmUggd']",2021,0.813,0.729,7,-5.473,0,0.358,0.328,0.0,0.114,0.527,140.072,4,Folk
4TAttqXwjj56xZQVKvlX0K,El Diablo,64,181547,0,['Elena Tsagrinou'],['4TgsxeFPNtkZ5lneq9AceU'],2021,0.66,0.664,9,-7.78,0,0.134,0.00395,0.0,0.832,0.621,113.994,4,Ska
21JQAUISN3fsOXa87H02B6,Psycho,49,243582,1,"['HGEMONA$', 'Sadam', 'HV$K']","['1POlf5v8Q8ciCcWlAcxnEm', '5svarA8QyRUWetgH9ZouQq', '7Gyn5HsTGiqVToI0d73uHU']",2021,0.86,0.512,11,-10.579,0,0.331,0.0649,0.0,0.468,0.421,134.056,4,Rock
1etOk2zpXgiUTTUtzgAABP,Don't Play,49,136000,1,['Ivan Greko'],['0cy6ZMOTeautXRNJsR6PiV'],2021,0.613,0.629,5,-7.589,0,0.236,0.413,0.0,0.318,0.482,142.943,4,Soul
7oodKU6PGYhIm5WdAoBUOZ,Diamonds,49,125372,1,['YT'],['48pDK4NOqLtJxn5AAKVUra'],2021,0.731,0.862,7,-4.178,0,0.176,0.366,0.0,0.0598,0.4,148.022,4,Soul
25EQ2K52izRy1WkMFbym2Z,Sorry,47,228000,1,"['Ypo', 'Bossikan']","['2ZXlAIBIejTdK0VlfsAqMV', '2Iy8kK89T3l62dJcAkflqM']",2021,0.754,0.448,1,-7.954,0,0.0596,0.555,0.0,0.101,0.251,128.07,4,Rock
6tQ4UmFgs5CQKqpiOkTB5r,Chop Chop,47,119443,1,"['Dof Twogee', 'ATC Coco']","['1OJxI4NQfY6osMvhfRMMEX', '4t0acKz54CB6uUA1PeB5wq']",2021,0.743,0.497,9,-11.953,1,0.335,0.757,0.000441,0.171,0.342,145.021,4,Electronic
13e6MAxsg6BIIQEco7cTwk,Emotions,47,206000,1,['Thug Slime'],['2CeSpJpSDU42CUgPdGfyo0'],2021,0.818,0.673,6,-7.534,1,0.26,0.0933,0.0,0.144,0.452,160.04,4,Soul
0GqEqM7NmZK3gNBjumNhTb,TSUNAMI,45,210000,1,"['Mad Clip', 'Strat', 'BeTaf Beats']","['3KcZf8BFeFBtnGyOZmUggd', '48h12D3cJbqfn1ReVL9qbw', '5qDpS8QhKjNRZ6aRrcpY1Z']",2021,0.612,0.713,1,-9.41,1,0.249,0.194,2.44e-06,0.134,0.486,143.957,4,Anime
2QxUJjlgzGNs2WD9bdFAT3,Queens,44,247680,1,"['Buzz', 'Zoro&Buzz']","['72psY0qma8uEbuSXL8LtT5', '1lqh5puCZTMsGJalV8Rjbe']",2021,0.773,0.488,7,-8.064,0,0.166,0.523,0.00586,0.289,0.486,125.016,4,Jazz
2oe0gFcUNL3KTkJRNtVvTW,Vaivén,19,224333,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2021,0.768,0.894,10,-2.482,1,0.0415,0.312,0.0256,0.0856,0.737,105.962,4,Reggaeton
2yOh8p78ThYUCyEBrmNoRy,Sígueme Y Te Sigo,16,209787,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2021,0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4,Reggaeton
39FasFL8drnEk3J6vdKz3z,Dura - Remix,18,242160,0,"['Daddy Yankee', 'Natti Natasha', 'Becky G', 'Bad Bunny']","['4VMYDCV2IEDYJArk749S6m', '1GDbiv3spRmZ1XdM1jQbT7', '4obzFoKoKRHIphyHzJ35G3', '4q3ewBCX7sLwd24euuV69X']",2021,0.772,0.803,1,-3.035,1,0.0468,0.187,0.0,0.434,0.853,94.98,4,Reggaeton
0mmpcVdx7iHkNfmfwp64r5,Ven Conmigo,13,220653,0,"['Daddy Yankee', 'Prince Royce']","['4VMYDCV2IEDYJArk749S6m', '3MHaV05u0io8fQbZ2XPtlC']",2021,0.78,0.856,10,-5.316,0,0.0405,0.116,0.0,0.0595,0.712,120.049,4,Reggaeton
5aH03buPZgLdYUKcTofkgw,Hold On,0,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,Rock
4FXLfxioWXdZXYBaaywDtR,Amnesia,61,193548,0,"['Loud Luxury', 'Ship Wrek', 'GASHI']","['6t1gpxYbY8OlLA7D2RiikQ', '1ic0FHNGIjXZAWH6O6Reif', '0JOxt5QOwq0czoJxvSc5hS']",2021,0.743,0.843,11,-6.649,0,0.0485,0.0456,3.82e-05,0.0865,0.222,124.023,4,Country
2fWDc9yTraOPqc7nyyUACS,Moi,58,284487,1,['Enima'],['47cHAE0NFwzGOlc3L4oszT'],2021,0.691,0.617,9,-8.388,1,0.035,0.655,0.0,0.13,0.338,129.982,4,Alternative
2ZfDQgUrwoSeHyZhyfxheU,Sábado Rebelde,10,240267,0,"['Daddy Yankee', 'Plan B']","['4VMYDCV2IEDYJArk749S6m', '2jSGzJw0ebJLu7OLVSOcBP']",2021,0.771,0.905,6,-3.268,0,0.155,0.11,7.46e-06,0.656,0.858,163.978,4,Reggaeton
7rHw2Io76QnfKb5BzOq2Mq,If You're Over Me,0,189000,0,['Years & Years'],['5vBSrE1xujD2FXYRarbAXc'],2021,0.631,0.853,8,-4.514,1,0.0912,0.0622,0.0,0.0603,0.614,103.834,4,Pop
4yZPFiKeaw6tWdncc1dvvS,Self Control,0,212336,0,"['Chinese Relaxation and Meditation', 'Reiki']","['6ocGsPADbB9aqCFMYXLLjQ', '6FwOq8Kolj0BnP7PMhsqb0']",2021,0.237,0.102,7,-17.398,0,0.0421,0.956,0.872,0.0982,0.0359,52.505,3,Rock
696pTNllVLM7EK9wMIuYdJ,Vibes,66,171150,1,"['NODE', 'Gilli']","['03WNJB1zKyqW8DimkHP4Bg', '2KbikmQKGiUPR2ARs1h0sq']",2021,0.475,0.87,8,-4.054,1,0.33,0.206,0.0,0.352,0.811,86.719,5,Country
7AOis8eAHeN5LmGdgVz6CU,Broke,62,144875,1,['Branco'],['1YwMnnHvnG64fJxYSVwmN6'],2021,0.763,0.696,0,-6.675,1,0.296,0.152,0.0,0.351,0.576,90.95,4,Soul
2D3WwsWSJWNMnglP4KnDXf,Million,58,136044,1,['ZK'],['4uvOZHqwKYuWz1ywTBN5En'],2021,0.76,0.678,1,-9.296,1,0.0713,0.0549,8.96e-06,0.269,0.671,100.129,4,Rap
0YETkmonJ718JRimG5zJOm,2019,71,131381,0,"['Martin Jensen', 'Georgia Ku']","['4ehtJnVumNf6xzSCDk8aLB', '5mYakBbBzPMQTfkVMIgiDM']",2021,0.876,0.765,9,-6.554,0,0.269,0.119,5.2e-06,0.0826,0.729,115.072,4,Rap
29IYRMJ5Z2CWxLxOC97o10,Buffalo Soldier,56,195108,1,['Jamaika'],['7EJcUkbBsR4kN822bEa0ZS'],2021,0.643,0.627,8,-6.331,1,0.105,0.026,0.0,0.13,0.233,131.876,4,Reggae
0NgWqEGdXnxxb4PUeijmLa,Billie Jean,54,144669,1,['ZK'],['4uvOZHqwKYuWz1ywTBN5En'],2021,0.546,0.587,6,-8.178,0,0.199,0.0912,0.0,0.14,0.944,84.965,4,Pop
05D4wNBjqYYBZwXmU47MFW,Jackson,53,144518,1,['Omar'],['1GLzVjVa7bLnAcD1At98j3'],2021,0.856,0.628,1,-6.445,1,0.149,0.0477,0.0,0.13,0.5,102.944,4,Country
6LOzB7fc1ae5Z8953BWGSS,Mañana,52,153900,1,['NODE'],['03WNJB1zKyqW8DimkHP4Bg'],2021,0.815,0.743,11,-5.106,0,0.0564,0.0718,5.01e-06,0.38,0.687,95.405,4,Reggaeton
3Q9TazJ9adOJGlyH9bPUZk,Smooth Criminal,51,208962,1,"['Branco', 'Sivas']","['1YwMnnHvnG64fJxYSVwmN6', '3W7YeaPmcpi1UFutTF49kx']",2021,0.863,0.73,4,-6.362,0,0.227,0.75,2.38e-05,0.384,0.535,110.098,4,Rock
1A1WuI3oRpwoIWTB2F3FYY,No Evil,52,180401,1,"['Branco', 'Lukas Graham']","['1YwMnnHvnG64fJxYSVwmN6', '25u4wHJWxCA9vO0CzxAbK7']",2021,0.776,0.576,5,-7.805,0,0.177,0.0162,0.0,0.0907,0.722,101.992,4,Reggae
2K03A4gxaRQltcKu0C3tSm,La Rompe Corazones,16,204520,0,"['Daddy Yankee', 'Ozuna']","['4VMYDCV2IEDYJArk749S6m', '1i8SpTcr7yvPOmcqrbnVXY']",2021,0.686,0.859,5,-2.595,0,0.0553,0.118,0.0,0.317,0.891,176.018,4,Reggaeton
1mcrUTnTVQDoy0sW4qfa8c,Holy,21,212093,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",2021,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,4,Soul
6ZsI9TkIGCIya1pajy0wX2,One Less Lonely Girl,16,229107,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021,0.465,0.741,4,-4.379,1,0.287,0.147,0.0,0.315,0.699,174.166,4,Pop
